prequal_id,checkout_id,prequal_date,completed_prequal,approved,assignment_date,group
5cfedc93-a39f-44d4-9bfe-35196844c269,,2019-06-16,0,0,,control
5d0dde8e-d283-4228-903c-3d1c57d62f14,,2019-06-17,0,0,,control
5d3afcad-e051-4519-ad80-a13e9c11b946,,2019-06-27,1,1,,control
5d7e8e5a-fcb8-4dd4-951a-69172faba92c,ddffaec2-9718-4ada-b37b-1b176b358cb6,2019-06-29,1,1,,control
5db220fa-629b-4e8c-916b-38d13c396fae,,2019-06-26,1,1,2019-06-26,experiment
5dcbdaca-7adf-4b98-b7ed-548919337ce2,,2019-06-23,0,0,,control
6718ed7a-7518-43bd-8eeb-9fbcf2309dca,43655bcf-1201-4f70-9386-0ab968ba009f,2019-06-21,1,1,,control
674ef002-19de-4587-90b7-dc8a5d948c6d,,2019-06-26,1,0,2019-06-26,experiment
678ac543-d690-4ea9-831e-a9dbf635c99a,,2019-06-20,1,1,,control
594912c4-8005-4e38-8c1c-8bf593c0d181,,2019-06-20,0,0,,control
5a154de9-5b22-4f75-ab4f-2788f98d430d,,2019-06-18,0,0,2019-06-18,experiment
5a2287d0-890d-42f1-85c8-93cf33ca1cd5,,2019-06-21,0,0,2019-06-21,experiment
644643f7-8f39-48a2-9539-7123c1f09ccd,,2019-06-25,1,0,2019-06-25,experiment
64c9af74-443b-4b46-b833-1186850bc9ae,,2019-06-17,0,0,,control
64fc5b63-30d4-4cad-bb46-6a1ec78340de,,2019-06-23,0,0,,control
65580849-3b6a-41a3-8da5-54b27a1c7e9c,,2019-06-19,0,0,2019-06-19,experiment
6582ca07-2d85-4a48-99d7-79a291ec27cd,,2019-06-27,0,0,2019-06-27,experiment
67d48364-833c-4f33-bb7f-41f1aeb44d46,,2019-06-28,0,0,2019-06-28,experiment
6888a686-abb0-4a7f-bcd0-75a3b1bd428b,,2019-06-24,0,0,,control
5ebeb978-aaa5-4068-9a7f-f56454ccc8fc,,2019-06-26,1,0,2019-06-26,experiment
5f8e1da3-f2b9-4fd2-b994-e2e755100ec6,ab897d07-a695-40f4-801b-fc9ad11b0664,2019-06-24,1,1,,control
5f9c89ac-a56f-4703-95dc-31e400a74990,,2019-06-26,1,0,,control
5f9d2b3c-669e-4d5d-8de2-8c0afcf815e6,,2019-06-26,0,0,,control
5fa00471-39ec-471c-911c-3dd821d445c3,,2019-06-28,1,0,,control
5fdbe296-482b-4817-9f86-fd4a0062d5f0,,2019-06-28,0,0,2019-06-28,experiment
680e84eb-95cc-44a6-b2e3-bb41812ade63,,2019-06-18,0,0,,control
68352b1a-a6b1-4ab6-8918-c9735ae56c33,,2019-06-27,0,0,,control
6720233e-a5fa-4a4f-aa95-7bf8f8afbce4,8668db6e-b36b-4d22-8566-9f42b51c6abc,2019-06-29,1,1,2019-06-29,experiment
6731f886-59fc-4396-b8e4-089fa29451af,,2019-06-16,0,0,2019-06-16,experiment
67a34a8c-5669-4f29-84b6-8f8af8fece28,,2019-06-18,0,0,2019-06-18,experiment
67b70870-6cfd-4396-879a-4ce43d84d5ba,de8dada0-93fc-4e35-b84e-921b33e36845,2019-06-28,1,1,,control
5b2553d0-f613-4ff1-9b90-b52a08f596d2,644fc9a1-e5c5-4297-8737-5dde7717107f,2019-06-16,1,1,,control
67568281-b10f-4ef6-a4ef-12a711bfd553,,2019-06-25,0,0,,control
678133a4-6f79-4e4d-8091-12b7ccd1c4cc,,2019-06-28,0,0,2019-06-28,experiment
67a9c544-29d6-408a-8608-041e5bc0e7f1,,2019-06-20,0,0,,control
6025d4cf-93c0-4bc6-bc4a-4181ba7d8df5,,2019-06-27,0,0,2019-06-27,experiment
602adcdf-7276-4628-b86d-a4b4e7e68f47,,2019-06-22,1,0,,control
60bbb4d0-1ea4-45fb-881a-4fca1023e68e,,2019-06-20,1,1,2019-06-20,experiment
60d69208-5710-43fa-86f1-1943b1b435be,,2019-06-21,1,0,,control
676500bc-10c0-4dd3-92f9-8c708bcbad4e,,2019-06-16,0,0,2019-06-16,experiment
676e7926-36e8-4d0a-9943-57873cdb208c,,2019-06-24,0,0,2019-06-24,experiment
6856150f-1f59-4dc3-b470-5d2021e85ebc,,2019-06-18,1,1,,control
689fe61b-caa3-4412-8aba-d61059e34d78,,2019-06-27,1,1,,control
68e2a8c9-f044-40d5-8bc7-cd92e2806db2,,2019-06-21,0,0,2019-06-21,experiment
68e9488f-da0d-442a-a1b9-910f1268bc39,,2019-06-23,1,0,,control
69bbea65-2070-4189-9ca5-875f9218c8a3,e7ad602d-ce9d-4af6-95d0-735dbb782efa,2019-06-29,1,1,2019-06-29,experiment
69d85527-18e3-4052-a31e-277b81a703c3,,2019-06-20,1,0,,control
678291fd-b1b0-4454-9813-d7f5a02b3598,,2019-06-17,0,0,2019-06-17,experiment
5f57776c-b890-40d8-bb04-571336683289,a615675d-858c-40f8-b3c4-87fbbe47e73a,2019-06-18,1,1,,control
6025e901-e196-44d6-b7a5-3adb840e6ad8,,2019-06-20,0,0,2019-06-20,experiment
60a63c55-f93a-4639-b570-1e5d396b610a,,2019-06-18,0,0,,control
5daab4a8-db34-4e4e-872b-df6191e22472,,2019-06-22,0,0,,control
5e984af9-793a-4f23-b0c5-5fea84f5280b,,2019-06-20,0,0,2019-06-20,experiment
5f3be04b-04dd-48ce-80d4-31e574c35f78,7d30f604-0648-4363-8756-11c3403233fb,2019-06-21,1,1,2019-06-21,experiment
6e0ffc8e-47c3-4929-a663-b5e73dfa0bdf,,2019-06-26,0,0,,control
6f1da137-b1f1-43ab-b658-30dda8706559,,2019-06-27,0,0,,control
6f2401b4-e60f-410a-8685-52c74070e7ae,,2019-06-19,0,0,,control
6f29de59-53fb-4b2f-8ae3-364f984e988f,22f98128-0a5e-4271-8a41-7896aaba98b9,2019-06-29,1,1,,control
5aafd2f8-86f8-4a67-8a8b-993861789538,,2019-06-27,1,1,,control
6535c0ec-83a3-4857-8bb1-627831f604c2,cb218176-c133-4899-bacd-13c27f46eec7,2019-06-28,1,1,,control
65ad3620-9188-4b9a-8285-d90026341a13,,2019-06-28,0,0,,control
65ed0e2f-2547-4691-a182-9b68dfcf7ae3,,2019-06-23,0,0,2019-06-23,experiment
6616b9f7-8746-47a5-a0e7-c1d71d51a18b,,2019-06-27,0,0,,control
692808fa-1115-4715-8e3b-43e9dd9776f5,,2019-06-24,0,0,,control
69848035-8983-439b-8ed0-6c9b91f24ea8,,2019-06-25,1,1,2019-06-25,experiment
6990202a-eac6-4ea5-89bd-e90705cf4f15,,2019-06-28,0,0,2019-06-28,experiment
69a6bcb3-b0f0-439b-9bf9-976abdbd03c8,,2019-06-28,0,0,,control
69b05c9e-babd-4fb8-8536-d7082cd8e410,,2019-06-19,0,0,,control
69f97bad-f922-4f40-878c-03f4d6552636,,2019-06-16,1,0,2019-06-16,experiment
6a2e9fa4-fa81-4678-beb9-72365cea66ba,8052e23f-87a2-4b76-aee1-1f88378497d4,2019-06-16,1,1,,control
6889011c-13da-43b1-89f9-8dd4fd785e41,68012fd3-7648-407d-9ae9-f1dd7669810a,2019-06-16,1,1,2019-06-16,experiment
69dc50a3-144e-4610-93ef-121afff65623,,2019-06-25,1,0,,control
6a0c154d-5456-4a1f-a4fa-7bc1b6101079,,2019-06-30,0,0,2019-06-30,experiment
5c2c6c46-8c19-42e9-9441-a80e1b26c424,,2019-06-28,1,1,,control
5cc7b2fc-12df-482c-a6c1-d3f0f3001dd0,745b99e8-aebf-47be-a8a2-5c4365d8d01c,2019-06-28,1,1,,control
5cde117b-d2ee-480f-a98c-5669ce81e58e,68de7c3d-3d83-4960-8fa4-1d8ae8ffc7e7,2019-06-30,1,1,,control
6846fa10-0e5c-415f-be18-d4d51dae5ff9,,2019-06-29,0,0,2019-06-29,experiment
68c5224a-f267-4073-9638-573ffe6d7c3c,,2019-06-19,1,1,2019-06-19,experiment
695da190-9a71-4699-b5e7-9d36580cfa38,,2019-06-20,0,0,2019-06-20,experiment
692e29a4-d8b5-497a-9479-952d957dfb64,,2019-06-25,0,0,,control
610e1c05-df92-4c6c-980a-dbf4c350adde,,2019-06-21,0,0,,control
61d01b8d-eaff-4f63-a0c1-39484589f649,,2019-06-30,1,0,,control
61e145f6-79b3-413f-81ad-f7802272b267,,2019-06-23,0,0,,control
681199a7-47d5-4e25-9f6b-94ad1133e31b,,2019-06-22,1,0,2019-06-22,experiment
6871aec2-328b-46e1-b52b-f526b177d0b2,27258f16-09dc-4e49-9ddd-0df82c850900,2019-06-23,1,1,,control
68d15b86-5ec7-4149-81df-1c1a91bb044d,,2019-06-28,0,0,,control
6736f7f1-fd83-4b52-8dc2-925fcb4bf223,,2019-06-16,0,0,2019-06-16,experiment
67b7f478-a653-4148-acd5-54baaa74503d,63dd45a1-9fc6-4e7d-a5ac-107800df8cc4,2019-06-26,1,1,,control
67d8f5b8-3ae1-428e-852e-de72a8864eb2,,2019-06-28,0,0,,control
68070d23-68fc-4725-81a3-15d19c8ab14e,acb65828-3f10-44c0-bce0-f529858e903c,2019-06-29,1,1,,control
60b63dd4-0d19-4ca6-88e7-59f84ddcd9ca,f8487193-b027-490b-a5cf-135c22f679ef,2019-06-25,1,1,,control
60d4c5e6-74e8-4dc0-b105-16e335174bed,,2019-06-27,0,0,2019-06-27,experiment
60ef54a6-5a55-4b32-b918-de89594dc6e5,,2019-06-17,0,0,,control
615d2be9-0138-4c77-918f-1025ee04f07c,,2019-06-24,1,0,,control
61eb94c5-357e-49de-a6af-fd92c02b5fff,,2019-06-28,1,0,,control
6986a71f-b3d7-443e-b19f-bb44d9e2e4c3,,2019-06-24,1,0,,control
68fe2f31-354c-446c-bab4-8177fd65b2ab,,2019-06-19,1,0,,control
6960a73c-bcf0-43df-9cfc-5541ba5946f3,,2019-06-26,1,1,2019-06-26,experiment
698deaf3-9c8f-462e-84ae-b8c1e0424501,,2019-06-16,1,1,,control
69c090f6-b543-4ebe-b36e-dce2ec925ec6,b1241e1b-ffe6-4af1-92f6-34e1a8eb9f21,2019-06-25,1,1,2019-06-25,experiment
69c6a9ed-72a2-43e5-bd44-7b9674b57273,,2019-06-16,1,0,2019-06-16,experiment
69e9c3a8-7d09-44cb-8431-b3c7c2a2be1b,,2019-06-27,1,0,,control
6a006ad8-9f3c-41b6-bf7f-0013139724c8,,2019-06-25,0,0,,control
6a909c6e-0eed-4d4a-8dd9-a0e0e13e59ec,dd64b554-4441-424d-b438-7470794f35ed,2019-06-28,1,1,,control
6abac72b-1251-4580-b3e8-4099a0a42f38,,2019-06-26,0,0,,control
5f387fe3-5031-4da0-913c-2619e43cc811,,2019-06-27,0,0,2019-06-27,experiment
5f4033b5-8021-4e4c-8f74-582e06ceef08,,2019-06-24,0,0,2019-06-24,experiment
610d7d55-6971-48e3-a485-9956e95e20fd,,2019-06-16,1,1,2019-06-16,experiment
6f75ee45-b2d8-4727-8bc7-6f8474ccf054,,2019-06-23,1,0,,control
7067590d-757d-40fb-b704-271b306a1acf,,2019-06-27,0,0,2019-06-27,experiment
5bd5692a-6a7b-47b2-a112-31c65f477044,7158f510-419f-4dec-bd19-f545c26a3c81,2019-06-29,1,1,2019-06-29,experiment
5be33136-66fb-4025-ab95-6b78f50b43fd,84bfb30c-ab04-4c01-ad0c-1e8adcfc2252,2019-06-26,1,1,2019-06-26,experiment
5c8b5e34-e137-42e9-9126-b7c8595e1e01,,2019-06-27,0,0,,control
6a58d5c6-3b0a-4f05-bd27-3072ace1feac,,2019-06-22,0,0,2019-06-22,experiment
6a5cb0e3-3232-4a6e-a133-31ce8b6269a3,,2019-06-27,0,0,,control
6aabc65b-2c46-4c11-9410-b7f2e2073314,,2019-06-21,0,0,,control
6ab7a413-877e-40bd-93b4-34a8409a75b8,,2019-06-26,1,0,2019-06-26,experiment
6b6af3b4-e8e7-42f8-b52d-f862d4d38526,,2019-06-29,0,0,,control
69ff2705-7a03-4e40-894d-e39fc322ef4d,,2019-06-20,0,0,2019-06-20,experiment
6a2bbda3-7b15-48fb-87ff-5f49456a14d1,,2019-06-28,0,0,,control
6a983e80-5c51-4b0b-9a89-f6ee33900239,,2019-06-23,0,0,2019-06-23,experiment
6a992164-619b-4456-a491-024fa4a1dc0e,,2019-06-18,0,0,,control
66289073-e44c-4fdb-a06a-7e22c463a66b,,2019-06-27,0,0,2019-06-27,experiment
668560e7-9eaf-4cf6-b661-a166f0deb0ef,d38e931b-2a1f-4114-83b0-fdbd72d3ab1e,2019-06-16,1,1,2019-06-16,experiment
66de1970-0d0b-4031-a7da-b5758758f5ed,,2019-06-23,0,0,,control
66ffd3d6-277d-4b17-9538-9b0292c3ea03,,2019-06-20,1,0,2019-06-20,experiment
672f3c42-2e59-4595-b949-cb4c27b44960,,2019-06-30,0,0,2019-06-30,experiment
6717629c-587c-4273-a62b-034d9ddeb292,,2019-06-16,1,0,,control
673bcc9e-bf45-4003-b69c-5b62bdd23d30,796b7cbc-4c3f-416f-8f4d-c633fc6189b7,2019-06-21,1,1,,control
675a4161-dd87-44fc-a8a4-85f7464ac2fb,bb3816a5-7c44-487e-b089-4a1afc060d5e,2019-06-26,1,1,2019-06-26,experiment
67d6f3c5-a28a-433e-9692-e7da5b7baaac,,2019-06-26,0,0,2019-06-26,experiment
68159075-b875-4592-b2a9-56cb60af720f,,2019-06-24,0,0,,control
6822e9f9-9c5f-4b74-b33e-e67f75949b29,,2019-06-28,0,0,,control
6a471a1c-8e5f-41b6-a5d2-9fa6c4f461d4,,2019-06-18,1,0,,control
6b4c7047-1365-4e7a-aa13-eaca02c8920f,,2019-06-24,1,0,,control
5de3d53c-f886-4a4f-b273-3f51068f30c7,,2019-06-28,0,0,,control
5dfcc904-3591-4077-8f49-eb9a25df7101,,2019-06-20,0,0,2019-06-20,experiment
69fc0f46-aaec-42c0-aba6-de06de31548b,,2019-06-26,0,0,,control
6a0b8636-6695-428d-85c8-41b6ff53cbb1,,2019-06-27,1,0,2019-06-27,experiment
6a61f4e1-3e82-40bd-bd96-c6f429722e01,,2019-06-21,1,1,,control
6ab50922-b1df-422a-8c74-408780c2c44f,5e2cc5b9-fe20-4476-8f54-ee2333a15b8e,2019-06-17,1,1,2019-06-17,experiment
6a3125a7-0cc7-4393-9efe-7c2fadd48b7a,,2019-06-27,0,0,2019-06-27,experiment
6a3372cd-8d9c-47c1-bfb0-53167cb98332,,2019-06-29,0,0,,control
6a3c6335-9e38-4101-966f-daec1147d66a,,2019-06-19,0,0,2019-06-19,experiment
6a6c38fc-6c17-4264-82af-6001e126c7d1,,2019-06-20,1,1,2019-06-20,experiment
6a85ea9a-1eea-4821-8e90-e783d27e54b1,,2019-06-20,1,0,,control
62c33b7e-e874-4780-94fa-340e5b46b0ae,,2019-06-27,0,0,2019-06-27,experiment
6b1766cb-bd05-426f-a64b-c86cee140b6c,,2019-06-28,0,0,2019-06-28,experiment
6a2c9f27-e0b7-48f7-b708-cfb7997b6d36,,2019-06-20,0,0,2019-06-20,experiment
6a50b21a-5dc5-4f6d-90d3-f7c5d64bc36c,b7f3aa6f-c242-42ef-8e2c-2ae7a2829f19,2019-06-22,1,1,,control
6a8df5d4-6325-4bdf-896f-72aca8e09287,,2019-06-24,1,1,2019-06-24,experiment
6b957ade-9125-4648-87bc-0e75139680fc,,2019-06-29,0,0,2019-06-29,experiment
70968d0f-c1cd-4c3a-8695-bbcfb2457283,3513aa5d-95f2-4bd7-9d8b-c8f129e9e565,2019-06-19,1,1,,control
70cc4e7a-3de6-4498-ba83-7e89a7f705a7,,2019-06-16,0,0,2019-06-16,experiment
7198e467-e96e-4150-a8ab-1d5ec06ad714,,2019-06-20,0,0,2019-06-20,experiment
69a8fe40-d34c-405e-8eaf-76cad3ade884,41baabee-a065-4661-ae4b-0fa1f7d80ba1,2019-06-30,1,1,,control
69f8fe53-0152-4acb-a003-8bfd5e37675a,facc48bb-ba03-472a-84f0-dabf2af03e37,2019-06-20,1,1,,control
6244dd8a-361d-4597-8261-770cc2768dbe,,2019-06-27,1,0,2019-06-27,experiment
63313919-02a7-47a2-b9c2-fd7aa7211bb8,,2019-06-30,1,0,,control
6366f896-36d9-40d6-aa39-71f18c0cbe0d,,2019-06-24,0,0,,control
602ac86e-150b-4753-aee9-c461249cb059,,2019-06-23,0,0,,control
603a0c51-0c09-4200-835f-614a1eaa9ef0,c43269f6-d12b-4485-94b7-1cb24d4e803e,2019-06-17,1,1,2019-06-17,experiment
6bf9f027-d953-4347-9e5d-55a00159bd1c,,2019-06-18,1,0,2019-06-18,experiment
6c1339d3-1207-469e-92c7-a469c09a64d7,,2019-06-26,0,0,2019-06-26,experiment
6b72db28-82e5-4bcb-97ec-6b7ed2a83d11,f5d19d0d-c4f9-48fa-9421-d07abcdc6854,2019-06-23,1,1,,control
6c30a2fb-a3f4-4b88-890e-0f11f22ffc35,,2019-06-27,0,0,2019-06-27,experiment
6b2fdc6e-de7e-4685-9e3c-613aa7ebe5dd,,2019-06-21,0,0,,control
6b7405b7-bdd9-4545-8d6a-9b1f457872af,,2019-06-26,1,0,,control
6bd8c1f9-5992-4c91-a448-62ac2eb5739c,,2019-06-23,0,0,,control
6c179add-8b61-4a22-8c43-ac843a1f1531,,2019-06-21,0,0,2019-06-21,experiment
6c298db0-12cf-4a4f-b86b-807e42b522d3,,2019-06-25,1,1,,control
6c36bab5-0663-4340-a71d-0c7a9ab93b72,,2019-06-26,0,0,2019-06-26,experiment
6c5c5ea3-f470-45e7-8c27-5d2e19b64127,,2019-06-16,0,0,,control
623744ce-9710-448e-aa36-f2be6b2f6b1d,,2019-06-24,0,0,,control
5ce6f818-1608-4213-a7aa-c54667b5815b,,2019-06-22,1,1,,control
5d13ed37-1226-488b-8369-aeec392a5365,a6f2c129-b6fb-4128-98d0-dc252d24b515,2019-06-21,1,1,,control
5d301f64-107c-446e-a811-51004837e20c,,2019-06-27,1,0,,control
5d448f9e-1967-4e24-8b4f-38f26d7476b6,,2019-06-26,0,0,,control
5df3b1cf-438b-4d96-a1fe-1b796c1eae30,,2019-06-29,0,0,,control
6af93569-3171-470d-a113-56305d60c6be,f8f7f398-3cbf-4bde-a659-031a88e386e3,2019-06-25,1,1,,control
6b6f3775-5d50-44da-acf7-61feab0b978c,fff62e61-e079-4340-bd97-c25deae6536b,2019-06-19,1,1,,control
6bd084a3-9eac-49b1-b308-549ce410c4db,,2019-06-30,0,0,,control
6becfeb2-761c-448d-8d54-e0e66dab8e86,,2019-06-16,0,0,,control
6ae0c008-663c-47fc-a133-5bd00055d83e,d39eabd2-f0b3-4fe0-8daf-77757cb3b365,2019-06-18,1,1,2019-06-18,experiment
677f80b7-969d-4225-b06f-12e8ff4f1aee,,2019-06-24,1,1,2019-06-24,experiment
6802eaae-e6dd-4c69-b21b-22ea37db69cf,6fae1642-0180-4ac8-af0e-ec2fbe2be7f2,2019-06-20,1,1,2019-06-20,experiment
6b60cdd8-29d0-41fb-8dab-764e87df6690,,2019-06-17,1,0,2019-06-17,experiment
6b8db62d-c22c-4d05-a2e6-b602c5bdd436,,2019-06-30,1,1,,control
6b9c5078-6480-4715-977a-21353bd124db,,2019-06-20,0,0,,control
6bdad3b9-ce8b-42ae-bd01-45244345b822,,2019-06-28,1,1,,control
6c49d552-0d41-434a-a00e-a68c6c25b03d,,2019-06-27,0,0,2019-06-27,experiment
6bb7b403-1903-4d5c-ac5c-6e43c29d80d0,482d3c92-777d-4f88-8355-d4bc07487b0b,2019-06-26,1,1,2019-06-26,experiment
6bd5460e-e328-4fa0-8a3f-fa578dfbfb72,,2019-06-23,1,0,2019-06-23,experiment
6bdd02ef-4f12-41ab-8a42-1ed5777597ec,,2019-06-16,0,0,2019-06-16,experiment
6bf995d5-7616-4834-b003-3b332d3fb7b6,aaaca0bb-2bca-4c7b-aeed-40c73dcea936,2019-06-16,1,1,,control
6c10be52-9e2b-498d-b193-49e03e777745,6c96972a-52ee-43c9-a2fd-45d563571b92,2019-06-26,1,1,2019-06-26,experiment
6940b8b0-8caf-4b8b-a027-346a82d94661,,2019-06-27,1,0,,control
69523461-aedd-49c9-8653-d57253bf0ad2,,2019-06-18,1,1,2019-06-18,experiment
696cec7c-386b-4711-9757-3658a436e909,,2019-06-29,0,0,2019-06-29,experiment
69b356a1-f37c-48c2-bc9d-d1fd06f8f36d,,2019-06-24,0,0,2019-06-24,experiment
62ec511b-3f71-4de0-b573-024d1f119451,,2019-06-16,0,0,,control
637fb753-61e4-43dc-97f6-f35512990426,,2019-06-18,0,0,,control
63c6624d-617b-4b7c-8bf2-16329292617f,,2019-06-27,0,0,,control
5f9707a3-8575-48ca-a1c8-3d64e4d9fd8d,,2019-06-24,1,0,2019-06-24,experiment
5fb5a398-6759-424e-a0c5-445aa33f279d,,2019-06-30,0,0,2019-06-30,experiment
6c9a8ffd-75df-47d0-8dee-1c72ef093d1b,,2019-06-19,1,0,2019-06-19,experiment
6d02dd8a-ca04-4b10-84ae-f60122831f93,,2019-06-25,0,0,,control
6d2c8750-4f0a-4dbb-9f75-3df2f300dc4c,,2019-06-22,1,0,2019-06-22,experiment
6d584f51-aedc-4251-a385-800228952eb9,e4bed69b-5484-4fce-ac86-e48d745f883c,2019-06-29,1,1,,control
6da1849e-80a4-4673-b162-e1cbe89ec0c0,,2019-06-27,0,0,,control
732f9a5f-ad59-4649-9955-7f0c8003c659,,2019-06-22,1,0,2019-06-22,experiment
6d68a717-bbcf-4c1f-97cb-99e415fba0d3,,2019-06-22,0,0,2019-06-22,experiment
6df45be3-4f9e-4040-89bf-c00591fb521d,b0c4810d-fb46-4691-b815-3cfb502c5067,2019-06-17,1,1,2019-06-17,experiment
6b5f6d2c-8a50-404a-bdd9-bc87c6579eb5,,2019-06-29,0,0,,control
6b727b0f-a763-4169-b69f-32708ae15432,983fa171-fd61-401a-8181-ecf5eb1931cf,2019-06-16,1,1,,control
6bab0b86-9dbf-4e9d-9e40-aaa01be65103,,2019-06-24,0,0,,control
6bd541c2-5da4-4666-8aad-826b3d8a670c,,2019-06-27,0,0,2019-06-27,experiment
6d672a0d-181a-465f-8c4a-fec06fadafbf,,2019-06-26,0,0,,control
63a89024-3e33-4566-8d28-338e1636d261,,2019-06-16,0,0,,control
6449cd27-d05f-4d64-b28a-1d9104274829,,2019-06-22,1,0,,control
6458c95f-8441-45d3-ab8a-8b19781d13f8,,2019-06-16,0,0,,control
651d9a94-391a-4f3c-857b-f6f9b0c41ea8,037ca17e-a486-4efb-a4a6-ef1ec24e6f9c,2019-06-24,1,1,,control
6a413730-8ac6-4ba2-9504-ac966b99481c,,2019-06-21,1,0,,control
6a6a6e93-b4ac-4944-a6f0-7d746a567a6c,,2019-06-20,1,1,2019-06-20,experiment
6b4c060a-7da7-4e24-9872-27715ca403a3,,2019-06-24,1,1,2019-06-24,experiment
6d4748b1-8a81-49db-b4c7-81dd122f712c,,2019-06-18,0,0,,control
6d57e873-f225-4898-9fdd-0b78fd91abef,,2019-06-28,0,0,2019-06-28,experiment
6d586716-15f5-4cd8-b124-8c75364519fc,,2019-06-25,0,0,,control
6d8c47e5-ec00-4d35-b957-71c962f44f2a,,2019-06-16,1,1,,control
6c86e6c2-c372-4c12-9ad7-7470edc93c40,,2019-06-30,0,0,,control
6ce61ab4-4b53-405d-865e-c94bfaddcee7,,2019-06-19,1,1,,control
63c2ba98-61af-4884-ac2c-2c182797ef96,da057e5f-d27d-4e71-a191-c4fe01c464e5,2019-06-18,1,1,2019-06-18,experiment
6400f503-0523-46fe-af7c-80fdcb272f95,,2019-06-19,0,0,,control
643df156-090d-4d1f-b6c9-af0bd1b6523b,,2019-06-22,0,0,,control
6471e2f8-7dd1-41b8-bacb-c8a867d1a68d,,2019-06-21,0,0,,control
64adeaec-2d4a-4faa-9b81-1e9ea29aa66c,,2019-06-16,1,0,2019-06-16,experiment
61225008-a390-426e-bd3f-98d7edde97d6,84241a01-9ba8-462a-bd9c-1eb202f5858c,2019-06-27,1,1,2019-06-27,experiment
615cac7c-4fd2-4680-a2d9-ecf415f942b2,,2019-06-29,0,0,,control
6b521c48-3545-4ee0-800e-6c74c9374ca7,,2019-06-28,1,0,,control
6bec1272-5e3b-4948-bb6b-ae645308e76f,59f44ada-2eb4-4026-a586-06030c953fc3,2019-06-16,1,1,,control
6d81e1f4-313b-453f-9fb3-879237fbf2d4,,2019-06-20,0,0,2019-06-20,experiment
6cc2f19e-3aac-4614-9085-09cdad4f8a53,,2019-06-26,1,1,2019-06-26,experiment
6ce90238-9d90-4d18-8a4a-5977592420ec,,2019-06-17,0,0,2019-06-17,experiment
6d456c06-3a95-4ee7-847d-d89f81c9cdd1,a58b59f3-45ba-474a-a652-94678c90cab8,2019-06-28,1,1,2019-06-28,experiment
6dcc314e-a735-4ec9-b59a-1a750060d131,,2019-06-16,0,0,2019-06-16,experiment
62de3039-5cbb-4267-9a50-3cb695b47fa8,,2019-06-29,0,0,,control
633f809d-650c-46a4-9c8d-dbd066c518c8,520b3aa7-68bd-439d-a753-041126fe60ec,2019-06-30,1,1,2019-06-30,experiment
63e77e6b-2ceb-43dd-87b1-58b87f5fe4f1,,2019-06-20,1,0,,control
73762ed7-cb61-4d0d-9aac-04615387fd05,d5097e5a-51e7-4400-a8e9-7f22a2e5f7fa,2019-06-29,1,1,2019-06-29,experiment
737a1a38-88ae-4746-886f-2bc736e4e2f7,f159fe14-0497-4000-a8bb-24260540c77e,2019-06-16,1,1,2019-06-16,experiment
737a7062-be49-4687-a7eb-8a250850046a,,2019-06-30,1,0,,control
744021d8-ff15-4647-a178-2151bedada00,d5d43e0c-ea90-41f8-9140-87c6592f0776,2019-06-26,1,1,2019-06-26,experiment
74655ee2-8aca-41d9-a9a6-0e1553d63fdf,,2019-06-29,0,0,,control
7476c700-1f7a-421f-872f-fd35f94c80a0,,2019-06-16,0,0,2019-06-16,experiment
6ee9e962-f6c7-449d-ab95-6424562623ce,22a82be9-d61d-4bce-8d8d-032421c770ab,2019-06-29,1,1,,control
6fd2b948-c486-46f9-9af5-88a171ca521b,,2019-06-23,1,1,2019-06-23,experiment
6ffccd69-e0a0-488c-9000-749dd8582b17,,2019-06-21,0,0,2019-06-21,experiment
6db973fd-8100-472c-92e0-bf7d964800f6,,2019-06-24,0,0,2019-06-24,experiment
6e564f1b-bd1a-47dd-8012-687572b009c1,e1fb7a34-5793-42a0-a5ad-b5c38b176880,2019-06-17,1,1,,control
6e9a005f-997b-403c-8736-b8e097c6c556,,2019-06-19,0,0,,control
68ab62c4-407b-48a4-bd75-83690c7b2dc6,,2019-06-23,1,1,,control
6956892f-72e8-4990-b65c-c55328da8ab7,,2019-06-28,1,0,2019-06-28,experiment
69681356-d82a-4c54-b0c2-81b9286fdf4b,a7ff4f07-be9b-4fe7-8334-b34f2217a8dc,2019-06-17,1,1,2019-06-17,experiment
69cb0479-c11d-46e1-b74f-ee15b79abff1,,2019-06-25,0,0,,control
6eb43def-6454-4bda-8043-d2b9a4f325df,,2019-06-24,0,0,,control
6ec1b7bc-4cea-448c-bb09-89e774639688,62ebfa60-d8a4-4aed-8eb3-c84805331d38,2019-06-20,1,1,2019-06-20,experiment
6f2978c5-d695-4dd5-ad6a-700845c10726,017c424c-cec5-44fb-89e4-5fddbcd09fcb,2019-06-19,1,1,,control
6abeaacc-6fb1-497c-9c75-b7e16e0ffdd7,d3db1f45-77cb-43b2-a715-51ab07b53ae1,2019-06-22,1,1,2019-06-22,experiment
6d9ec5dd-c5fb-44a9-8e1f-5cec5c1540ce,,2019-06-16,1,0,,control
6db9beeb-31c7-4928-9ed1-9d58e72e509c,,2019-06-24,0,0,,control
6e6c88a9-0bce-45a4-895e-04b497f8373a,,2019-06-23,0,0,2019-06-23,experiment
6d7c477a-c7b6-46d0-9b7b-8a91dd90f8dd,,2019-06-22,0,0,,control
