"","prequal_id","assignment_date"
"4537","7ddb9724-bec5-41a7-a314-f9d72fdfd4d7",2019-06-22
"4538","847685cc-9405-4e3b-bd8f-2d88bfe0145a",2019-06-19
"4539","859e86af-a67b-4055-a68f-8b2ed4af0342",2019-06-28
"4540","85a1d674-fe60-4b31-8bc9-7fd3658d0842",2019-06-18
"4541","7ddad2bd-12e9-45b4-838d-9efddee81889",2019-06-19
"4542","7ea8786a-2a4a-4f4c-b75f-20c2d1fc12ab",2019-06-21
"4543","7b1e2aec-a638-40e1-bd0c-2873abb3597c",2019-06-27
"4544","7dd682f3-ba66-4748-8e72-d3d7ab97aad6",2019-06-21
"4545","83a49a04-3542-4190-9ebd-34809d5b6a4b",2019-06-22
"4546","83b26667-3bb5-4146-b836-3d86314e5eab",2019-06-17
"4547","84d54561-9509-42f9-af81-f6e1dab3fe38",2019-06-29
"4548","7d8ba233-d1d4-4109-9284-708ec0ead6e3",2019-06-19
"4549","7dc62112-83e1-4e86-b595-c93511f37a9e",2019-06-27
"4550","7e1b9520-d858-4944-916b-60db584233b9",2019-06-28
"4551","7e43a727-a1c6-476f-9ede-0c11ca3a4c64",2019-06-24
"4552","7e7c4596-cc58-4fa7-ac49-b029ad70df11",2019-06-19
"4553","7e9f51a8-4e1c-4734-ac8c-da44a6737c10",2019-06-18
"4554","805291ea-e35d-4c93-9597-350187cd9b8c",2019-06-26
"4555","7c1616c0-8920-4d92-9d31-d54165c4ff0c",2019-06-19
"4556","7a3e438a-4c61-4696-b209-fd14a648472b",2019-06-18
"4557","84a48e84-b7bb-4333-aaf9-2ec8553deb66",2019-06-22
"4558","85167b9b-dee6-468e-86d2-ec6746dad3ec",2019-06-25
"4559","85bbff4a-da01-4ba8-80f6-143b3666131f",2019-06-21
"4560","7ec4cf42-d065-42e1-b6e4-764ccf74c16d",2019-06-30
"4561","7ed98d2c-4b38-46ad-a82a-ca291f3c12e2",2019-06-16
"4562","7fcb413b-9581-4715-90ce-9b3131043328",2019-06-17
"4563","7fdbe8bb-faab-40b5-8a86-045660825dde",2019-06-28
"4564","89d1e595-2a9b-46c3-9290-08d174fea166",2019-06-27
"4565","80b68fa7-35ed-4d50-9b14-a4cb40869187",2019-06-23
"4566","871b2107-6d2e-477f-abee-433e1002203d",2019-06-17
"4567","87769bc9-71b1-4581-8703-2bf3c4490146",2019-06-26
"4568","8789551f-468a-4e47-9be3-0fce20a82bf8",2019-06-23
"4569","80a6269d-e19b-4cb2-ba4f-2debe40e67fc",2019-06-27
"4570","80c19f2b-5c2f-4171-b85e-5b1091fb11d8",2019-06-25
"4571","7def396d-dee9-4835-9771-2b32493eb893",2019-06-16
"4572","7feb959e-a7a3-4893-89a2-538fa0c7262f",2019-06-17
"4573","7a9e58e3-b2e0-4176-8f1f-8683b420ba9b",2019-06-30
"4574","7b1072ce-847e-4c6b-8677-8dca317eab22",2019-06-30
"4575","85c3bbbb-9603-4296-bdef-5c1034557086",2019-06-23
"4576","860ef9b5-b398-4bd6-b88a-65ce2cdcb2aa",2019-06-24
"4577","8010830a-51e5-4aa8-ba84-deed490bc974",2019-06-26
"4578","80a940a3-530a-485a-b90c-f69903ae437d",2019-06-30
"4579","8104a1c7-1b86-4c78-a29e-3ec79c8903ee",2019-06-17
"4580","7d104194-02d8-4efc-8c93-d6aa1a1be4e7",2019-06-30
"4581","7d855d50-5ed0-4d83-affd-294586f4f35e",2019-06-24
"4582","7de08e82-692c-425c-9c4b-1d761b977e6f",2019-06-23
"4583","7dfaeaf2-9beb-4037-9723-7e757826ac27",2019-06-17
"4584","81861fcc-7ef7-4305-8130-cf95887ce13e",2019-06-17
"4585","81b5c748-d711-4c57-9857-efb678a89f1a",2019-06-26
"4586","7e29bb69-d3a9-48b1-a917-e7b99ddba304",2019-06-28
"4587","80d49512-f2ee-4e49-9893-01325ed3c049",2019-06-20
"4588","875e96fd-ae98-4a69-b6ac-095585641ad3",2019-06-26
"4589","87da0988-8fda-4adf-8765-176643f2155a",2019-06-21
"4590","880f279c-23d7-455d-8de7-36cfd54b011d",2019-06-29
"4591","7ec8f262-e8e9-4da5-82d4-aa1da9097492",2019-06-28
"4592","7eed2fcc-69be-4063-9993-1a9203e75334",2019-06-28
"4593","7f2343c3-a3b1-4b6f-afdb-d4bf2706efa5",2019-06-17
"4594","8c469c1b-e8e6-4542-bdcb-02d3b37cb2d5",2019-06-22
"4595","89c4a87a-26b1-49c0-b88b-be3d24df490b",2019-06-30
"4596","834eb605-03b0-45e1-a9f8-079ef9a6d985",2019-06-18
"4597","7fc71dd5-ac7d-4dd9-9c90-721e5982248a",2019-06-30
"4598","82728367-bf15-4c33-8c4c-da015353d20a",2019-06-18
"4599","8297843a-7b8e-45ec-bbec-59732bbd7e90",2019-06-20
"4600","7d3dab84-4790-4094-8006-ffa61d3111d2",2019-06-22
"4601","7de5efdf-3d4a-40ea-b8ac-b761179b431d",2019-06-24
"4602","7e125b09-3b6d-4346-a0fd-002f2dcabc28",2019-06-17
"4603","88593fa6-bdd4-4201-a073-9120cf1d3452",2019-06-26
"4604","88861737-0c95-411c-965c-624aa2f92e3e",2019-06-30
"4605","888ccab5-221f-4ebc-97b3-f8304ddedcad",2019-06-30
"4606","88a8c8f6-2c99-4e6d-8634-59e9f3f19f66",2019-06-25
"4607","88cab236-7642-44a2-b49e-4245a702033e",2019-06-20
"4608","892200d3-e7fc-4d13-94e6-628c047a35a1",2019-06-26
"4609","7fe7c9a5-3b0c-4271-86dd-736bb306223b",2019-06-29
"4610","8007cd4e-14ae-4edc-8d70-b8db50f419bc",2019-06-22
"4611","85380eb1-2367-4f4d-ab32-79802c4a06c0",2019-06-22
"4612","855a7d81-16a3-4a28-8ae5-266231df0f15",2019-06-20
"4613","8be06754-217c-408f-9c98-1ca848996a2f",2019-06-22
"4614","80d69624-f9ea-4c67-9975-e79b9b147e16",2019-06-24
"4615","817352f3-8d46-443d-a1ee-0b0a2834bfe1",2019-06-22
"4616","842042f3-faa0-4c25-a462-56a8c70b20f8",2019-06-21
"4617","84971468-2a88-4415-a277-36242b27735b",2019-06-29
"4618","84d0b249-f59c-4e97-9ac9-db5a1e725398",2019-06-27
"4619","7f7d8e0d-c6d8-42e3-aa17-692672e724c9",2019-06-21
"4620","89ec4963-aae6-482f-92af-fdd5efd63085",2019-06-17
"4621","8bd48e29-361a-4a71-9f22-3618f181e653",2019-06-28
"4622","845fbd31-9f61-468e-a299-42ac65c79b10",2019-06-18
"4623","801fec73-17b2-4d66-baf5-ccba44c5fa3b",2019-06-26
"4624","80ab132c-9457-4acd-91fe-95060b8f0f59",2019-06-29
"4625","80b71e13-acb9-4ace-97a5-108359c35aa7",2019-06-21
"4626","898e74a7-6453-414a-8bc1-9cb14377e3a3",2019-06-28
"4627","8b53b7cd-8c46-4107-84b4-5b6bcc8542da",2019-06-22
"4628","8bf3ae2f-32e7-4905-b53e-ca13572be67f",2019-06-27
"4629","8cdc7dcb-6a0b-4a8d-8707-6d7b477c8b18",2019-06-30
"4630","8d4eeb79-1c03-43c3-9624-baa01c547727",2019-06-17
"4631","8d88c832-84f9-464a-a093-b2c9e350c8a2",2019-06-30
"4632","8db7246b-8484-4119-a961-938faa2ba3f0",2019-06-27
"4633","8eb5f320-6f24-4672-8690-6ec926a1fe12",2019-06-20
"4634","8ee9f095-2138-496f-9f69-ed01e69658f4",2019-06-27
"4635","87937f9e-ceaf-41ea-a7b8-6c210d24750e",2019-06-29
"4636","87b03c15-a353-436c-8cb8-0426aa3c850c",2019-06-25
"4637","8862514c-35eb-4e17-bfdc-399ebddb8023",2019-06-28
"4638","88778149-0322-4ada-8d07-02f50bfd8449",2019-06-22
"4639","88a66841-98ab-41cc-9b51-e56afa3ec2a5",2019-06-17
"4640","8b1e60fd-875c-47f5-a51d-f69f9a3eb060",2019-06-29
"4641","8b48a37a-05d9-4a60-bd6d-0923570f7314",2019-06-24
"4642","8b5ab103-c464-479d-b4a5-a5355502e052",2019-06-27
"4643","8b5d0b15-728a-435b-a1a7-1bf5df4cb6b3",2019-06-28
"4644","90b3a1ce-0edb-4fc6-b3e3-a8c93ab44781",2019-06-19
"4645","92df3a8a-16f7-4116-a58d-e6ba61a6c733",2019-06-22
"4646","8b7cbe10-5d86-4270-af89-2481972c715c",2019-06-27
"4647","8b7db301-8ab5-4dd9-80ec-45c6d6dc341e",2019-06-20
"4648","8c156bc0-928c-4f38-9e56-65cd95cf1be3",2019-06-30
"4649","8c4f70cd-caba-44aa-a34b-1e5265c48378",2019-06-18
"4650","9374df69-6829-4bac-84f5-6b4e82656157",2019-06-27
"4651","84e983c5-c304-41bb-84cd-d7ad03a19b72",2019-06-23
"4652","8da238bc-56b3-4562-845b-4b3e8de3f8b7",2019-06-20
"4653","8e37addb-093b-4346-93ed-41da1c66b4f5",2019-06-17
"4654","8e712cec-af32-4610-9e9e-37f0351dca6a",2019-06-16
"4655","94e538a2-b6fa-4bb9-ace7-9849156c58a5",2019-06-18
"4656","950ee97e-b2c1-4a68-9004-45442f83fa8f",2019-06-27
"4657","9073a9c7-a407-484c-8e30-e6fc63307057",2019-06-25
"4658","90a8b2f0-aec7-4842-ab79-1a02fa8431cd",2019-06-29
"4659","8e305cb6-02a5-484b-a519-084a4d79d967",2019-06-29
"4660","8e4769c5-5afd-4134-80e5-6f3aa7d912ed",2019-06-16
"4661","8f1d290e-c984-46c8-a231-ef741fc528d3",2019-06-22
"4662","8f50c624-29f0-4929-b0c9-013c4364d98b",2019-06-17
"4663","8f8fb0b2-53d4-4855-b5a8-0ced387a89c8",2019-06-26
"4664","9158d26d-3010-41d8-a2cc-3389853fa5f5",2019-06-18
"4665","91990d5e-60e4-4923-a137-87649520da57",2019-06-21
"4666","865ae85e-06c3-4179-9fea-a8b51cc5859d",2019-06-21
"4667","8fc3f4c0-83e0-4c6f-bed2-653a322cc9c2",2019-06-28
"4668","8fe52d0e-bc5e-4e6b-90b7-4e6ddc4a908d",2019-06-26
"4669","8d45c491-83f5-473d-a428-8bee7b2b3e69",2019-06-30
"4670","97d0b4ba-1e39-4e97-a70e-d256b13ff9e5",2019-06-19
"4671","86f96383-744e-4399-95e3-3502e50873cc",2019-06-19
"4672","876669d2-88f8-498f-803f-bbae10950357",2019-06-19
"4673","87766de6-2b68-4eb5-9278-d98efd2d24db",2019-06-30
"4674","878b054e-a010-47ef-983f-add54d39b88a",2019-06-16
"4675","87dbcd4a-641b-440b-a81f-acc71af9fcfa",2019-06-28
"4676","88125186-d386-4eb9-8e59-1f49c752d88f",2019-06-19
"4677","8b4f5049-da8e-49cd-968f-dbcb79cd5e1e",2019-06-19
"4678","8b8b78a4-7253-4643-8294-5ebe75e9d4a9",2019-06-27
"4679","8b97bdf2-662d-4837-bc19-18b732bf4cc6",2019-06-30
"4680","91839b84-362b-4c64-a43e-c0f2ed8428d0",2019-06-19
"4681","919c0ddd-1d28-4a7d-9dc3-ddbcc70edeb7",2019-06-30
"4682","913e8274-62e0-4f25-a229-d08c07217917",2019-06-18
"4683","91a748ef-a2ea-4f14-846c-c9b21b196416",2019-06-21
"4684","920bcd72-013b-457d-8532-b0310bb7a6a9",2019-06-30
"4685","98e95266-fdcb-4482-ac93-8a6c011246a2",2019-06-30
"4686","99265c37-0440-425f-9b4a-dc0abeb1f3c6",2019-06-27
"4687","94b64b7a-fab1-45fe-89b7-3c4ed17d4398",2019-06-18
"4688","8896c6ba-97ad-4931-958a-f2f3aa11be01",2019-06-19
"4689","8e35471a-e53a-46ce-a48c-1d2f03af4b59",2019-06-23
"4690","8e47beba-8835-463d-87ed-336de756ceba",2019-06-21
"4691","91cb1071-5792-4fb3-a0a0-bc0f38c195d4",2019-06-20
"4692","9293f806-8a81-4cc4-8d67-6925ccf04dcc",2019-06-27
"4693","92f98d7c-b6a8-4d11-9858-b5d4f0cd4a4f",2019-06-21
"4694","93ad851d-8065-435e-95b9-f3556d0bfe5d",2019-06-25
"4695","93b4a5c1-ecbc-4e62-b1a9-f45c247d1ee8",2019-06-23
"4696","9382d587-e672-48e0-8316-b1fd804050d6",2019-06-25
"4697","9a31242f-21e5-4226-830e-1fe34342a35a",2019-06-19
"4698","958a6579-ea57-4ba0-bf16-f3fecf12e669",2019-06-28
"4699","8c0a331d-760f-425d-8a92-897eb662b305",2019-06-25
"4700","898c1243-b39c-4908-a96c-1170394f9636",2019-06-30
"4701","8a4948bf-69a9-4471-b7d3-f20381e9804a",2019-06-25
"4702","8a75d77f-d038-456e-8054-976648064f47",2019-06-21
"4703","8e2aaa9b-5ebc-45e9-a6db-c6f3759fa8f1",2019-06-22
"4704","8e76eda4-74c6-403c-af11-5931e0b696b1",2019-06-25
"4705","8ea561f6-5096-446c-b8b2-d89a812a96b7",2019-06-21
"4706","8f3147f3-400b-449e-96eb-4465bcbee323",2019-06-17
"4707","938572d7-3e93-49cb-9e05-55bd51e0f711",2019-06-24
"4708","8b4f64e1-5945-488b-8b8f-861328b3787c",2019-06-23
"4709","8b92594f-05b4-449d-8a70-f743016438a5",2019-06-28
"4710","951a6155-3657-480e-93e3-f78c558b4032",2019-06-28
"4711","8e9a45d8-dd9e-4782-aa82-5aabfe769d9e",2019-06-21
"4712","8edce109-0c0c-4548-b255-f792506ac5ed",2019-06-17
"4713","8ee97663-a3f1-4ed6-bb34-11e77002e4b6",2019-06-27
"4714","8f305b85-2243-4656-b40e-28e2c8700a99",2019-06-24
"4715","9b0a3eb9-9980-4f88-ad9e-7fc597b8f001",2019-06-29
"4716","97213515-0ece-42eb-8af7-6ad2b7059405",2019-06-23
"4717","93deecea-4dc6-4c40-af5d-bd1cf7a51958",2019-06-19
"4718","8b3a51fe-82ef-4efd-b4e6-2fc69f2da055",2019-06-28
"4719","8bd05d9f-2294-47dc-a2c4-8047b708f651",2019-06-24
"4720","8ffc6298-8377-4b4e-87e0-87aff7b14ff4",2019-06-16
"4721","9030896c-af35-434e-b0dd-57b76e180f8b",2019-06-19
"4722","948cc9be-334a-4d6c-98ec-68d09fdb7704",2019-06-28
"4723","95cf3350-50a9-48d4-a86c-b56a918fff07",2019-06-24
"4724","901e6131-b022-40f6-8690-189e867b1195",2019-06-19
"4725","9bdd274e-7add-4896-be34-6957ddaea4a0",2019-06-24
"4726","979ef2b0-ad3e-4e4e-8d13-279765b20d1f",2019-06-18
"4727","9801178b-7f73-4336-953f-4a8be6f7f9b4",2019-06-25
"4728","9897fa50-f146-4876-9682-208ffbd34330",2019-06-20
"4729","8e823f31-7cb2-4ebb-99ca-939e5d3e7de8",2019-06-28
"4730","8ec2ec75-9d0a-468f-8df8-956741257401",2019-06-24
"4731","8f42d7ec-1e69-48d2-b4cd-d98c6a08c6df",2019-06-25
"4732","8d17acef-f003-472c-bc33-f8cbef2ebdc2",2019-06-30
"4733","91d5b48f-ddf8-47f8-8519-39b115e2789e",2019-06-28
"4734","91fe5b5e-2fc6-46f9-8b52-5e54a2b2ac5e",2019-06-28
"4735","967fa3d9-f369-4e1e-a9e2-ee5be46fa71e",2019-06-25
"4736","91a00910-9d4d-4cf9-92e3-29fdfd89afc7",2019-06-27
"4737","91c960f7-50d3-45e4-9164-47a35f077cba",2019-06-28
"4738","9d415f6f-2f33-4ac9-a90a-2059a3d08a66",2019-06-22
"4739","9dec331d-cc65-4b57-80ce-30bed048cc16",2019-06-18
"4740","9a88ba40-d3ca-4f4e-ac7d-34c6629f98df",2019-06-27
"4741","97798193-c2c9-402c-9206-20e7231c0c5d",2019-06-16
"4742","9107ec71-de82-496c-bfcf-06454b593fdf",2019-06-25
"4743","8d89e068-b124-44cf-861a-2d56439aa0a1",2019-06-29
"4744","8d97b307-434a-475f-9032-ef9e5d51ecfc",2019-06-16
"4745","8e67cb9c-ddac-4e3e-82d0-7b26fea890fc",2019-06-24
"4746","8d8bed7d-3b16-43a2-8ea3-6232635af351",2019-06-24
"4747","8e0a9824-f936-47a1-b715-4409ebd52b92",2019-06-16
"4748","9253fb58-f7d8-43b6-ab03-668517bc9a75",2019-06-19
"4749","9255041b-0e78-4f32-9035-8957c2c8c1a4",2019-06-18
"4750","93576d64-15e0-46bb-93cd-8fd7df1834b6",2019-06-19
"4751","98a7a4c7-e63a-435d-ab9a-5e34d5b6e385",2019-06-26
"4752","935959d2-70ec-4d79-8f51-102f7b0b88d8",2019-06-24
"4753","9388f561-8ac9-42f5-8509-a4e18995b573",2019-06-17
"4754","9f5b6af2-afbd-4de3-9df7-dc8855cad7d0",2019-06-26
"4755","9fb53575-9b41-4fc6-80b8-7d537ef60d51",2019-06-21
"4756","98963248-46bf-443b-8c84-bc590d594a9d",2019-06-18
"4757","98caa998-485d-41fe-90f6-216a1e2d9772",2019-06-18
"4758","98eedab7-3de2-470b-85fb-d31d32c87f04",2019-06-20
"4759","9285712a-865f-48a4-8478-7e8ee0869bca",2019-06-25
"4760","90306687-027e-4d39-9fb0-ad81e050cc94",2019-06-29
"4761","9470a304-179b-4e03-8b7f-402b2051df9f",2019-06-29
"4762","93b02468-0940-4a86-8245-95db1c8d4603",2019-06-25
"4763","93e781e6-87f2-46bc-a956-0c29f1300c73",2019-06-25
"4764","942c5553-0e96-49d8-9e84-7d4a11728402",2019-06-16
"4765","945ded85-38a0-4e29-be59-fb0b393514d1",2019-06-19
"4766","99fe9a0c-2204-44ea-8031-4800b5e58ad9",2019-06-22
"4767","9fd8d951-67ea-4200-9469-acf960d63acb",2019-06-26
"4768","9ff15fa2-fabb-4c84-b270-50cd05890b3e",2019-06-25
"4769","9c24b1b9-a618-4348-90f0-08da2ec81cfc",2019-06-19
"4770","99cda660-c70d-4426-bb7c-525e7254683d",2019-06-29
"4771","93aebbe7-038f-4014-bfe6-4a5ce592d4a0",2019-06-29
"4772","95681893-2a18-40b7-a94e-25bbc1d02ad5",2019-06-25
"4773","95062a5c-1919-4ee3-ae83-ca055530d42c",2019-06-16
"4774","95886d8a-884e-4418-9bd3-d3cb2d08312d",2019-06-27
"4775","99830c49-2c93-4d18-a16f-65d2b958789e",2019-06-23
"4776","99be1c3e-f035-4e31-9dfb-76a762500a58",2019-06-16
"4777","9a769e49-3e70-4438-a2d4-78fd3af5f143",2019-06-16
"4778","9581651d-1025-443a-9330-11fba0da9b74",2019-06-28
"4779","959c33a5-220a-4ab6-b232-b0810c314c6e",2019-06-21
"4780","95da9c3b-6b67-473f-bc8c-05df91760aa0",2019-06-19
"4781","9603b34a-b720-4f54-a226-44195c9cdde7",2019-06-26
"4782","a16d7db8-43d1-459c-a4c7-133e01790f43",2019-06-17
"4783","a1a96df9-3183-4ab3-a7f4-0c5573dbe5fc",2019-06-24
"4784","9d710593-9350-41ee-9f67-da61f8d5bd41",2019-06-28
"4785","93e0ac72-ab75-4b23-8980-7d2938eeb7b5",2019-06-24
"4786","93f0d48b-ec10-475c-abbf-14f13f429c58",2019-06-20
"4787","93403b07-1646-4af1-b641-0d61664b2ba2",2019-06-17
"4788","915c2058-e170-490e-9d5c-563f83721f74",2019-06-24
"4789","9656aa56-680c-45bc-a5c2-822264b71c0a",2019-06-21
"4790","967d3942-5f0a-4d1e-916a-45852edc4fb3",2019-06-23
"4791","96d95592-c96b-4017-86ad-4e855b9a8640",2019-06-26
"4792","9ab7b109-cdf6-4ce9-985e-b8a00c7aaad0",2019-06-21
"4793","9bbb9a7e-a750-4504-8b73-c49e3cde26e4",2019-06-18
"4794","9c7c9a08-f8cd-4ba0-9e7f-081bda51835f",2019-06-19
"4795","9c2a4046-f7a8-4dc9-97d5-ccefe336e170",2019-06-18
"4796","934b0bd9-2247-4308-a90b-5a09a07631eb",2019-06-29
"4797","93c3a3ba-db53-4762-afbb-34e11e5fbfc1",2019-06-28
"4798","9284f433-f2e5-49be-a15e-3e113636dcf7",2019-06-28
"4799","9731fdd8-2245-4e1c-91c4-fef19a874d83",2019-06-27
"4800","981b3124-0811-45f5-a82f-2b5812837e31",2019-06-26
"4801","9ccb92aa-4e83-40eb-8f9b-e67ab0b453b2",2019-06-20
"4802","9824eedc-5b5b-4afd-852e-cfe4fec1949e",2019-06-27
"4803","a4327656-da03-4856-844f-446ea0d3145b",2019-06-21
"4804","a4944cad-2f44-42b7-bed5-77601cffc8e5",2019-06-20
"4805","a0405e57-7bb0-4c44-af66-eb57492ed192",2019-06-16
"4806","9dc198dc-de42-4b1e-b1a8-2e3e5fbd904b",2019-06-27
"4807","958d1318-a2ee-4f88-8147-993ae61267ca",2019-06-20
"4808","95a55462-94dd-488b-8203-8d4451048d1c",2019-06-28
"4809","93fb9bde-6dd7-4d56-abae-a60d523989da",2019-06-27
"4810","99127bf8-3589-4282-a496-8078f461612b",2019-06-28
"4811","994c6e1a-7d22-4c1f-b579-b6bb1072e30b",2019-06-27
"4812","996643e3-e86e-4ab3-875a-7da1cb04b317",2019-06-22
"4813","991caa51-c8ec-4868-a036-b1b610d3592c",2019-06-20
"4814","9971b64f-463a-4620-89f3-50c4c5e35db9",2019-06-22
"4815","9e495cc9-fb93-4e5a-8d27-86d46d8faa79",2019-06-25
"4816","9e4861cd-709c-4480-aa28-0b3306a8829d",2019-06-26
"4817","9f1257d7-d2b3-4cc0-a427-bf8116e4a702",2019-06-25
"4818","992dba4c-a8d6-42d7-9588-39a5edea5ad0",2019-06-25
"4819","997cca55-5bbb-4fc8-9dc9-f6e5eab5b600",2019-06-28
"4820","99eb4d19-2a43-4ed0-9469-ac4e561d5a5a",2019-06-23
"4821","a53863dc-d075-444d-b7aa-09350462bf93",2019-06-28
"4822","9f7192aa-055e-4dbb-ba3d-9f8f641b499a",2019-06-23
"4823","95fa99b6-7c58-4524-bc05-5b2599f5ef99",2019-06-19
"4824","96e08f96-b2b6-454e-b7a2-54b59e6d2353",2019-06-28
"4825","9654bd0c-846b-4fb3-8423-d5c3dea81eae",2019-06-20
"4826","99e16c19-e784-4858-bf67-e5a46b231141",2019-06-30
"4827","9a38ecf5-1ec3-401a-9157-74f128911edb",2019-06-21
"4828","9a4d75ac-383d-45b2-b2bd-2662cb60c14c",2019-06-18
"4829","9ec20d89-696c-4365-88e2-51ba2e37943a",2019-06-21
"4830","9f435b18-c81d-4f93-9853-3e1589d99d97",2019-06-30
"4831","9f5b55b0-c782-45e8-aaeb-8c8bcb2eac28",2019-06-28
"4832","9f6c8a39-6b3c-490b-8a9c-1c7ac180ee65",2019-06-26
"4833","9a9beee5-df73-4ca4-8559-a27557fd8d0d",2019-06-25
"4834","a1fe4679-de5f-4d99-99ce-a7724a3c2066",2019-06-30
"4835","a263111e-41ae-4f84-960b-851ac05974d4",2019-06-30
"4836","a2ca3a07-3453-4d5c-bae2-c253f0630243",2019-06-27
"4837","a0b850d0-ef87-4110-88de-589b16bbc794",2019-06-26
"4838","96914f49-31dc-4a0f-9b71-0e230694c345",2019-06-16
"4839","969cfcdc-07a2-4f1b-9f1e-c6b82c997c7b",2019-06-26
"4840","96f82ae0-d7ff-4658-b662-771511c77dda",2019-06-17
"4841","972d16d6-211e-462d-b201-361bd3996d4b",2019-06-22
"4842","9aec40b4-86ed-4931-aecb-53497ea388ef",2019-06-25
"4843","9b8c5339-7b74-431f-9f39-ceb1eeef4a93",2019-06-17
"4844","9b9a30f2-9696-40c8-9747-422c52a3fa86",2019-06-20
"4845","9c438604-83b1-4d99-9004-be315ae0ae4e",2019-06-20
"4846","9c5988f5-0ff0-4c56-91e1-eb4e91101226",2019-06-22
"4847","9c904904-839c-4f0e-a47c-edb410f8a2dc",2019-06-17
"4848","a109f7fe-f63e-465c-b108-ae3ba63ccff3",2019-06-22
"4849","a121c27e-5f3c-4589-83f1-90d25049e43a",2019-06-21
"4850","9cdd7362-d49d-4383-a8ca-bbfcd771a8c9",2019-06-25
"4851","a339a354-115a-494d-bd5e-3e2a18097719",2019-06-20
"4852","a1a227fe-c0a3-4a4b-9e2d-bc69f68cd057",2019-06-20
"4853","9ac3be59-2c9f-49f1-b491-abc7167ff1ab",2019-06-25
"4854","9b2559a9-b53f-414f-a19c-38351fda745b",2019-06-24
"4855","98106b3e-abe0-4563-9cdc-4da7a62e0758",2019-06-27
"4856","9854f07e-ab47-4f9e-9641-0194c06f6c87",2019-06-17
"4857","98ac6c42-8070-4529-a501-21e24ea4d8d1",2019-06-20
"4858","9bffd821-e857-4800-af8d-49b7b85fd884",2019-06-25
"4859","9d30b470-c07c-48c2-ac40-d97ce512963c",2019-06-19
"4860","9d92a3be-2039-4e11-8b9c-18e7dd034712",2019-06-29
"4861","a2743bcd-eb08-40c1-89c0-d395767deead",2019-06-27
"4862","a531016c-101e-429c-b8b3-b58a915e75d9",2019-06-20
"4863","9b553058-75d8-4667-813c-5b7082873ca8",2019-06-23
"4864","9b7e83b3-a6f9-461a-a15f-582753a1052b",2019-06-29
"4865","9b83c198-f242-4d4f-9cae-026115bb987c",2019-06-26
"4866","99be4fa0-a3ae-4c6a-95aa-3ac0f5ae6106",2019-06-25
"4867","9a632222-fa99-4aea-9429-7461342b74e2",2019-06-26
"4868","9a9843d8-3469-4a65-9020-e6afccc2d8f7",2019-06-17
"4869","9d3de419-4c57-4e0f-ba9b-7aaecabb116d",2019-06-25
"4870","9e1325e6-5a42-45b5-9d73-f6c9953b75d0",2019-06-16
"4871","9e6f93a1-2184-485d-819b-ca0c202ff6b7",2019-06-23
"4872","a22e66af-294a-40ed-99ee-40afac52a097",2019-06-30
"4873","a261e7f0-6821-4767-a958-982870565f7d",2019-06-23
"4874","a2f00846-f6ab-489e-a645-6c3b95e0afe3",2019-06-27
"4875","a3d28245-faca-4706-935d-21cdeefdbbd7",2019-06-16
"4876","9f28569b-a9f4-4eb7-8109-511f03b55f62",2019-06-20
"4877","9f35698e-7aee-414f-8652-215532959728",2019-06-27
"4878","9f5c278b-ffb4-427e-b0c8-7b67723b1367",2019-06-24
"4879","ac007efe-9afe-43a7-b177-0ce305f0ed66",2019-06-17
"4880","a62c8f36-bba3-4421-aa7a-f0643a3fd0cd",2019-06-22
"4881","9b06a95b-dd38-4eb0-bad0-fda47cb4013c",2019-06-21
"4882","9c64f3b1-6fc7-4efe-b9ee-e29890846cab",2019-06-24
"4883","9f356027-fc0a-4bc0-8a19-7398b643b89b",2019-06-16
"4884","9f654a23-c4d0-451c-8f36-3d5ae19379e8",2019-06-24
"4885","a3f5cb3f-f89a-4a3c-80d0-6d93e1710aa9",2019-06-22
"4886","a43c16fe-c58a-4d82-a79e-272bda8663ab",2019-06-18
"4887","a47f4061-f3b9-42c2-97ad-06b65d3d7953",2019-06-28
"4888","a51c0f58-1a1f-498c-875e-eb86a083d035",2019-06-25
"4889","a55dfcf8-1b62-4b5c-abf9-b439cef6ca7d",2019-06-17
"4890","a5bd278a-eaf2-44c8-a0cd-90870622d273",2019-06-22
"4891","a048aee5-de23-4533-b79a-78b651e7389a",2019-06-17
"4892","a07134dd-6247-46bb-8602-5bae940b91dd",2019-06-20
"4893","a70cf69d-9b72-47a6-8cb8-278e2d7250da",2019-06-26
"4894","a858c110-d2d0-4639-8385-20a38c33cd68",2019-06-16
"4895","a4cd136b-ac8e-4799-bdc7-a0c400b47d66",2019-06-28
"4896","a57568ca-889d-49bb-a16d-f3a42a2c95f3",2019-06-26
"4897","9f46ee80-af17-4d30-9bab-8b0654159e19",2019-06-28
"4898","9d1e5a2a-168d-4403-8f0f-9a45605a3e6b",2019-06-26
"4899","9d4df769-c1b4-429f-b0c7-f107265f405e",2019-06-24
"4900","9c5d1b73-d836-48ab-af61-d5be1d02d590",2019-06-19
"4901","a13704e6-f418-44e0-9b83-a976b28a49b1",2019-06-30
"4902","a6ae8598-9851-4f8a-8aa5-a687fea354ae",2019-06-27
"4903","adcd8761-a5fc-4c3e-a438-c294d9c3ce71",2019-06-25
"4904","aea8ddc4-d85a-4ff5-a5db-9f553ceecd6b",2019-06-23
